file,labels
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(886)(0)C-32.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.T.capX400wF(1032)(0)D-11.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(475)(0)A-12.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5319)(0)C-4.png,equatorial_eliptica
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-1.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4261)(0)A-2.png,equatorial_circular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2018)(0)C-15.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4262)(0)B-19.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2193)(0)F-9.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(479)(0)E-17.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(478)(0)D-12.png,equatorial_circular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(2962)(0)H-31.png,polar_triangular
BD/BI_Cr_5/labels/polar_tricircular/Eri.E.maniX400wF(5357)(0)C-3.png,polar_tricircular
BD/BI_Cr_5/labels/equatorial_alongada/Api.F.comX400wF(2138)(0)D-7.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2018)(0)C-21.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5317)(0)A-5.png,equatorial_eliptica
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(944)(940)E-25.png,equatorial_circular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2016)(0)A-1.png,polar_triangular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(1870)(0)E-1.png,polar_triangular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2019)(0)D-11.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2190)(0)C-32.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2190)(0)C-6.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.triX400wF(2188)(0)A-2.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4262)(0)B-23.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(944)(940)E-1.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(887)(0)D-6.png,polar_circular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(782)(0)B-6.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-69.png,polar_triangular
BD/BI_Cr_5/labels/polar_tricircular/Eri.E.maniX400wF(5356)(0)B-11.png,polar_tricircular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(1872)(0)G-9.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4978)(0)A-28.png,equatorial_circular
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-110.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5323)(0)G-1.png,equatorial_eliptica
BD/BI_Cr_5/labels/polar_triangular/Fab.C.silX400wF(480)(0)F-6.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5322)(0)F-3.png,equatorial_eliptica
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2151)(0)B-7.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(480)(0)F-1.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2151)(0)B-17.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(476)(0)B-3.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4979)(0)B-8.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.triX400wF(2191)(0)D-28.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2018)(0)C-17.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(481)(0)G-4.png,equatorial_circular
BD/BI_Cr_5/labels/polar_triangular/IMG_3734-112.png,polar_triangular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(889)(0)F-59.png,polar_circular
BD/BI_Cr_5/labels/equatorial_eliptica/Bra.S.albX400wF(2154)(0)E-4.png,equatorial_eliptica
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.thyX400wF(942)(935)B-7.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_eliptica/Bra.S.albX400wF(2154)(0)E-9.png,equatorial_eliptica
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(2964)(0)J-24.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(475)(0)A-6.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Vit.V.viniX400wF(4979)(0)B-21.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2191)(0)D-35.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5320)(0)D-7.png,equatorial_eliptica
BD/BI_Cr_5/labels/polar_circular/Oxa.O.pes.cX400wF(1733)(0)A-16.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Fab.C.silX400wF(478)(0)D-3.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/x40 f (5)-14.png,equatorial_circular
BD/BI_Cr_5/labels/polar_triangular/Fab.C.vilX400wF(2016)(0)A-20.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_circular/Lam.S.triX400wF(2191)(0)D-1.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(783)(0)C-13.png,equatorial_alongada
BD/BI_Cr_5/labels/polar_circular/Lam.T.capX400wF(1030)(0)B-7.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/x40 f (2)-3.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(884)(0)A-4.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Oxa.O.pes.cX400wF(1743)(0)K-6.png,polar_circular
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-2.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2152)(0)C-7.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_eliptica/Asp.U.marX400wF(5323)(0)G-8.png,equatorial_eliptica
BD/BI_Cr_5/labels/equatorial_circular/Lam.T.capX400wF(1031)(0)C-4.png,equatorial_circular
BD/BI_Cr_5/labels/polar_circular/Lam.O.micX400wF(884)(0)A-11.png,polar_circular
BD/BI_Cr_5/labels/polar_triangular/Myr.E.camaX400wF(2964)(0)J-22.png,polar_triangular
BD/BI_Cr_5/labels/equatorial_alongada/Fag.C.satX400wF(781)(0)A-8.png,equatorial_alongada
BD/BI_Cr_5/labels/equatorial_eliptica/Bra.S.albX400wF(2152)(0)C-12.png,equatorial_eliptica
BD/BI_Cr_5/labels/polar_circular/Lam.S.thyX400wF(944)(940)E-19.png,polar_circular
BD/BI_Cr_5/labels/equatorial_circular/Bra.S.albX400wF(2150)(0)A-11.png,equatorial_circular
BD/BI_Cr_5/labels/equatorial_circular/Ole.O.euroX400wF(4263)(0)C-74.png,equatorial_circular
